,t,y1,u1
196,9.799473778911505,-2089.601434007248,-0.43670090283146307
197,9.852490398983585,-2103.3600982795683,-0.437062779995375
198,9.898301667050664,-2112.637923460288,-0.4548119457140199
199,9.93855169892173,-2137.937385665549,-0.47972700916651434
200,9.988641326457358,-2168.6088982936812,-0.48647918476316093
201,10.043770983729283,-2200.5169888503506,-0.5092306449752764
202,10.10164030582965,-2226.4450581359447,-0.5425475164106431
203,10.163135179744904,-2246.4407376795016,-0.5802271929681275
204,10.197811411444361,-2288.5280760177684,-0.6243021477454387
205,10.252799174537744,-2315.5079738787013,-0.6352061898819917
206,10.304578894574185,-2334.24319416299,-0.6529398495966127
207,10.349632133247187,-2372.750637214695,-0.6401839879098798
208,10.399967174575359,-2406.987689080091,-0.6123217485915354
209,10.44983460566331,-2430.12951822914,-0.57051283731247
210,10.490312242642425,-2461.195849821635,-0.5591774258935104
211,10.53587498525989,-2476.2192180933653,-0.5064403808521806
212,10.606534974335068,-2518.208714698793,-0.43682477940285735
213,10.657745905314243,-2546.3162203480265,-0.36169905315842726
214,10.702679392668465,-2560.9501511967355,-0.33734775557031726
215,10.730424751797496,-2568.1553102951952,-0.2973460469669517
216,10.791185390359596,-2587.550727501599,-0.27382753629407247
217,10.847467729098529,-2604.064050297873,-0.23119100635865134
218,10.890840310269045,-2615.909759798183,-0.1748216024344111
219,10.943464619486027,-2621.5345928438337,-0.12945513900339195
220,10.985885225703205,-2629.6532456863783,-0.056809667309943954
221,11.043528697850812,-2633.4371304222595,-0.012100366789263607
222,11.0956520098325,-2634.2684817722566,0.05643802325096679
223,11.160591241247236,-2631.3624710160275,0.1339224502894701
224,11.196158155511826,-2629.998261178248,0.19114707028670708
225,11.243154768089589,-2618.9637213137544,0.2540530581155862
226,11.304025751956262,-2601.6735394928805,0.30925353555602614
227,11.348440508273974,-2590.60842993097,0.3759954026685083
228,11.402646790232676,-2570.154979830773,0.4158603254688802
229,11.44270598113798,-2556.542387574302,0.4627804285884457
230,11.49671480012702,-2533.6219965309188,0.5087822402613337
231,11.542335058544529,-2512.32598803452,0.5484938423275737
232,11.590676261853691,-2478.8092712767166,0.5938422425933108
233,11.6422950776243,-2442.6745027391707,0.6420382572235405
234,11.710889260862919,-2406.6152880962136,0.6922980595221603
235,11.752013295571926,-2399.2598176987067,0.7493421341755879
236,11.808071458684417,-2333.869774865149,0.8107489446374102
237,11.844454536916645,-2301.8504277731577,0.8755547421829569
238,11.900148548210957,-2258.651039015758,0.9268025675149228
239,11.954343037979674,-2222.276716951391,0.9827850984243192
240,12.003177750287175,-2159.6485789354474,1.0
241,12.053571802440304,-2125.1151348342746,1.0
242,12.098742864948457,-2063.8326070845546,1.0
243,12.147170929626936,-2009.8502593218577,0.9958538153787905
244,12.18299195990747,-1966.200405719069,0.9943394364597705
245,12.228582744144694,-1944.8651585493924,0.9743259942864578
246,12.30240426608878,-1878.2409693428815,0.9548092270441557
247,12.325570912881004,-1850.6246230092065,0.9083903382674852
248,12.401681058849713,-1767.6113327485773,0.8498320799498195
249,12.461620532196536,-1742.350529347304,0.8062657970277309
250,12.493898404974825,-1696.6353175446084,0.7793374518188982
251,12.551756061858777,-1654.6796756098558,0.7756871736681357
252,12.59303066501588,-1639.0208676790558,0.7659517204699987
253,12.648292732798613,-1568.8959532863205,0.7614990419693718
254,12.691769216278471,-1558.4266613306854,0.7496323077805178
255,12.759042327272477,-1491.3655377694017,0.7371067571015847
256,12.810729718298163,-1460.617214825372,0.7249812918945919
257,12.851099471503076,-1420.7573449058207,0.7449116205808167
258,12.880243663925713,-1391.3992639878352,0.7657117910222472
259,12.94662547203951,-1357.565290048222,0.8126704151968848
260,12.975841787026832,-1310.5581101127896,0.8448689629812504
261,13.039165571375886,-1282.78919222095,0.9034274942540521
262,13.109916489481968,-1199.614363665005,0.9583179215333175
263,13.1500991458691,-1177.132004007688,0.9962796066487194
264,13.197320151200094,-1119.9091796999187,1.0
265,13.244048832621095,-1084.932222091268,1.0
266,13.311926621427755,-1003.2834695724239,1.0
267,13.366280410996067,-963.8733323008278,1.0
268,13.381164338569357,-944.7132215764386,1.0
269,13.44755185583701,-884.264844185751,1.0
270,13.508495395045315,-829.593884328194,1.0
271,13.550895803299387,-759.9256337072264,1.0
272,13.610957133550933,-719.8070108707527,1.0
273,13.638699532224246,-678.1760686425196,1.0
274,13.710967586495007,-616.4114027220886,1.0
275,13.749594726741526,-568.3634158220294,1.0
276,13.796098509256426,-536.1637824563622,1.0
277,13.863742231505997,-460.18911279470876,1.0
278,13.888444778083299,-431.21980402925317,1.0
279,13.950794341809292,-387.190641261653,1.0
280,13.989293546211181,-334.4430249907104,1.0
281,14.051811346431329,-268.90282125792004,1.0
282,14.109754277606863,-219.99917471917564,1.0
283,14.137258635578897,-186.2729794735251,1.0
284,14.198657988686806,-143.86522638872415,1.0
285,14.259330665123843,-72.72113847852027,1.0
286,14.289535160375966,-38.634975759692594,0.9836902729215783
287,14.349906217222136,20.634954916773854,0.952004094625442
288,14.424989687981073,82.02903832968853,0.9144032252066989
289,14.450775196350708,116.37793755221722,0.8666140502877006
290,14.492221202857804,150.12744174033196,0.8079453777114498
291,14.54258774683663,202.61097538641687,0.7678620586268212
292,14.603339843728417,234.80978990263193,0.7353291649539953
293,14.645828888085683,271.6470673249102,0.7236097226450404
294,14.717647743796018,323.7595994049161,0.7310165465311509
295,14.73810211432657,337.401085968077,0.7458917101587775
296,14.797387245298578,380.83136410575696,0.770641946739471
297,14.86018721102218,420.1635512399471,0.7833409818182899
298,14.886035394344127,457.9446968194767,0.7869804790535998
299,14.944886732452014,484.11162136510563,0.7739179289065369
300,15.013329061598949,552.2074117816776,0.794757255901911
301,15.03375861672507,560.818551051636,0.8309823931246559
302,15.094554264379742,628.8956535898756,0.8574449941668788
303,15.158316042770593,664.8270861194221,0.8681101933482503
304,15.199726902476245,706.861341894081,0.8675823990319077
305,15.248551730959392,746.2952988512229,0.8597010216566148
306,15.289108694864382,782.5308660918613,0.8589620260624361
307,15.35263785509337,848.0950388647758,0.8571850405778226
308,15.408877927912012,903.8356354246966,0.8367406827223706
309,15.446060734596218,918.5633997262014,0.8400853671145444
310,15.507354914125735,961.1966616222657,0.8363964612381418
311,15.550556199555984,1008.2598524490098,0.8300337835911825
312,15.603078183356889,1048.3921534873448,0.827428232894487
313,15.638913967308818,1076.689218092442,0.825122278780015
314,15.699538631861868,1128.1074084517834,0.8126091864664607
315,15.737942894912669,1163.3005405614456,0.7779154491391567
316,15.787758110463324,1201.5147752680316,0.7251814126938682
317,15.84156440331571,1239.3681890018258,0.6843396524571476
318,15.890559885122059,1285.8969779133622,0.6651225822993264
319,15.936103243516909,1312.0801595261742,0.6695164150454991
320,15.993692537639877,1349.876844941661,0.6569749552475064
321,16.03187064788418,1361.7172980403743,0.6191782451052852
322,16.094220796627962,1406.1635304143433,0.6080725713437786
323,16.140742688560795,1435.798089436387,0.6202309013242752
324,16.183782878229444,1462.7954437633703,0.6366158550918546
325,16.23682342227147,1507.2975524472083,0.656015847462194
326,16.300455094283162,1544.8268668043588,0.6791075084172371
327,16.32265584127334,1560.4539850639817,0.6690144915694874
328,16.400584814127555,1595.6852149373403,0.6708385524591831
329,16.45438863761481,1642.9001461084574,0.6841452913278048
330,16.511182827422058,1668.4411871452594,0.7020723766620365
331,16.540383687163143,1703.7214273713987,0.6994851755479639
332,16.599783676487547,1741.7890526950632,0.6945004678729649
333,16.661194654497216,1782.1563628191996,0.6865348132547467
334,16.69777521221362,1804.3227218934715,0.6705030167340751
335,16.73562186737268,1836.2998625814946,0.6467084368573007
336,16.79093420916342,1873.0973878959342,0.6310593805617135
337,16.844671039898795,1910.1416402653442,0.6050355648611923
338,16.898109135494742,1938.3974055448814,0.5766318361414436
339,16.94051131420672,1949.353307672664,0.5556276424747328
340,17.00389816032568,2002.0654371036048,0.552178917266229
341,17.048195179984344,2030.746416547345,0.5508910659417388
342,17.098587303946125,2059.4404208954215,0.5383301813179739
343,17.147132144407106,2079.78434814348,0.5376503097848522
344,17.201823325404806,2107.432016059618,0.5416643213090031
345,17.251233934020117,2136.1503376032715,0.5389799399713171
346,17.292942421381568,2155.9141513476698,0.5378207219334445
347,17.332589040703695,2184.9629327913053,0.5260347083405621
348,17.391254030078155,2201.8999875739064,0.5083307208845929
349,17.45510180070048,2243.0582395546603,0.5058749162588654
350,17.500423213796818,2257.6649966576356,0.5152380855305239
351,17.560073974863176,2294.699011553423,0.5312287667983177
352,17.58653805303534,2301.1235150735897,0.561415790718245
353,17.637204964718578,2337.4069614878645,0.5607511940423658
354,17.68784684361084,2356.6969181862964,0.5703429808138516
355,17.747334501331533,2403.0477550128207,0.5785530489709761
356,17.793174828538483,2433.8218669424855,0.5663097907721774
357,17.85403198121674,2462.6411834717346,0.5379859162375896
358,17.90597049897345,2480.0039182355185,0.4998083658303356
359,17.960334971679792,2513.921018271867,0.46762402113057716
360,17.987824265744983,2528.661733134216,0.4099230781266266
361,18.05112190360386,2553.071321666289,0.341600505652575
362,18.10694026433794,2574.860355543348,0.2744896264712432
363,18.15147505395938,2586.079695447654,0.19966385032808281
364,18.193406254961232,2595.8879950796395,0.14837008257613885
365,18.26184086596622,2610.9750891742224,0.10090032699171818
366,18.2993985849249,2610.818875356566,0.05984885336386618
367,18.335873985516944,2614.157396864512,0.014186565730387408
368,18.395675843804757,2616.5299991937377,-0.030241788481815912
369,18.445638906176445,2614.8898710062267,-0.07918823781041931
370,18.494612441181655,2612.6609748917203,-0.11516324271544126
371,18.539273273281307,2607.9546719512336,-0.1413115235616819
372,18.59054017760637,2598.630004498729,-0.15657895237081354
373,18.634794932075142,2594.341794414471,-0.16809050056962133
374,18.700597443209087,2581.320162083074,-0.17713116265652473
375,18.747999940217152,2570.701242981206,-0.19315099214364756
376,18.803880493902536,2559.6821681405418,-0.23709165498812673
377,18.850671261444184,2553.2598363253232,-0.2766735034955876
378,18.895510313124998,2541.4874346479237,-0.3033381156210652
379,18.930755627568264,2530.3483022308565,-0.31903253871762716
380,18.988225178502294,2511.653139591513,-0.34161568891640004
381,19.046485285816,2493.7645353063594,-0.3665606395235863
382,19.107882127502034,2480.3845962347677,-0.3920254609237651
383,19.160473953819615,2456.161610619615,-0.39357626358538644
384,19.202875302582804,2432.9247423999414,-0.39871808889877997
385,19.25239782302634,2421.9162780786655,-0.4130248097277759
386,19.28513622530831,2407.2164246318353,-0.41273129408898407
387,19.35398582821203,2370.470964829671,-0.40698546340481023
388,19.388252102205453,2358.3568414065144,-0.39473951280553143
389,19.443749243159452,2339.779556650335,-0.3732942764219426
390,19.507240593982694,2310.7318041104836,-0.33381149451353326
391,19.536594792518407,2302.129144379783,-0.2974772550859195
392,19.611286199934735,2275.1631404278105,-0.26481570307732644
393,19.672160228909863,2261.8687306213665,-0.21156149767356713
394,19.692997090555043,2257.80932907473,-0.1747596041330227
395,19.729276408960114,2250.4647661091926,-0.16514557743999742
396,19.80237728289757,2238.8898899785386,-0.12255589897893461
397,19.849360148481395,2230.6868662986376,-0.07794991136002896
398,19.90314066354714,2228.0693785793055,-0.04077882300227924
399,19.95511740177203,2225.918023472583,-0.013480882278865656
400,19.98917806977647,2224.671141509937,0.021905007876019372
401,20.04646816132626,2225.343857545336,0.06638916827263071
402,20.101817946764488,2228.877296351087,0.12838700646013773
403,20.158591902103126,2234.5844528925163,0.15751541649185288
404,20.186348618024173,2238.100987164102,0.186836650252861
405,20.259460124154362,2253.806012651001,0.23017813874592397
406,20.28414042388799,2259.1380621828516,0.2527042901146143
407,20.34426249149139,2274.3293569953307,0.2614582354529715
408,20.387600987737482,2284.66993472477,0.27992647663701564
409,20.449615699617148,2298.7883489214496,0.2939823661676566
410,20.49655000551215,2316.7886170239053,0.29532688109057065
411,20.541384139757152,2328.5744291991496,0.3172448700567041
412,20.605451171891566,2351.131084647066,0.32582881641020306
413,20.649165821144702,2360.9521064828214,0.33303846968146156
414,20.699624475309346,2372.210180594051,0.3531028990819241
415,20.752569511204953,2397.7134555395673,0.35769978853899986
416,20.803997418398072,2423.1520377791803,0.33520528251184556
417,20.839880571534586,2430.661840149241,0.3178819427204869
418,20.900811414861657,2448.355437254903,0.2820658522675954
419,20.945522527815587,2463.617616933797,0.25414499611330127
420,21.001458385589828,2476.646208306217,0.21625300742007827
421,21.049794192442807,2487.419675513307,0.18896555180710922
422,21.090168907850664,2494.4676643967996,0.1577450374484032
423,21.13389625274005,2501.6095547256955,0.10997605668447663
424,21.212655339498202,2511.2884527944993,0.08481448690818043
425,21.24290712468748,2512.5464800390514,0.08855996661550834
426,21.287221925214144,2515.9021671536984,0.08522505270992262
427,21.348471083714653,2523.6805088120623,0.09979155720841003
428,21.391293892307104,2525.197599459356,0.11490705658866876
429,21.448346115018403,2533.993935097938,0.10667858322063341
430,21.489249468559322,2536.65833599109,0.0802442631563721
431,21.550316633291693,2542.000584268865,0.048808798826744056
432,21.60462085244372,2545.6751379368848,0.018566430539805376
433,21.65144660895017,2546.9912870177136,0.0014081135154358736
434,21.69841619510939,2547.0408215732123,0.0030962976041607436
435,21.760512517754222,2547.235776975763,0.014323077098138794
436,21.806399371256557,2547.7003478717643,0.033897862183312935
437,21.861570421457554,2549.094445288082,0.05081636627851843
438,21.89603205312428,2551.053899065076,0.052115856689595105
439,21.941233428791296,2553.031570665936,0.047632433099052435
440,22.01222116673187,2556.8254579325553,0.049779314520967115
441,22.054972867479307,2559.0822025394755,0.06588636088155413
442,22.092254802023835,2560.9731663011107,0.10842014274189977
443,22.147734447210745,2569.464275876689,0.12481085040967729
444,22.180036211961315,2571.983915785963,0.14749098296390606
445,22.247462126052397,2579.475460493054,0.2154364398861526
446,22.301129493686055,2592.7660276982324,0.26974456092024046
447,22.35489659168457,2607.595148468892,0.3306153658188554
448,22.40493310630838,2624.7492510654747,0.39926884496052517
449,22.453390862373542,2641.7887607272633,0.46688314473024317
450,22.500574921604358,2655.8889466660157,0.5332791816937146
451,22.542457321064088,2683.6123350733483,0.6002531680547248
452,22.610735788915992,2727.4419438842424,0.6503735248672233
453,22.651724415527315,2746.232350788345,0.7134592177072063
454,22.7162444400153,2801.013610001738,0.7970090759143263
455,22.75996586514674,2819.375020392366,0.8661703698672392
456,22.805476103622592,2857.1794777463524,0.8918745591085424
457,22.839714271934547,2904.2747399556106,0.9183105062319227
458,22.885618673870194,2955.7617707182962,0.9394755364599267
459,22.947210320944546,2982.917848289376,0.9445330740556662
460,23.021236596646755,3065.6243989867035,0.963743323979506
461,23.065384689621084,3109.431602566941,0.9886359849575038
462,23.100145684818457,3119.8829176501117,1.0
463,23.141966087097607,3174.6408013999385,1.0
464,23.197175540810367,3235.382170206793,1.0
465,23.242787429571585,3295.8158609435627,1.0
466,23.295779491976756,3340.361325450063,1.0
467,23.35730383097839,3397.6048334228994,1.0
468,23.41645909115911,3462.6707272204585,1.0
469,23.44219052774834,3474.030718352946,1.0
470,23.50550196530018,3547.8111145230923,1.0
471,23.556611389006328,3593.7060937818082,1.0
472,23.6061043879203,3644.6248983659893,1.0
473,23.65325149007292,3697.3273651727372,1.0
474,23.699011351582467,3738.0281877526313,1.0
475,23.744586062948624,3782.1877495136805,1.0
476,23.79909554052784,3856.9245374806223,1.0
477,23.863946968098475,3916.9387892190207,1.0
478,23.896983938257264,3926.741180447265,1.0
479,23.95387329228798,3991.490660238103,1.0
480,23.991916964274495,4031.235075645113,1.0
481,24.04452716496219,4085.3788578155595,1.0
482,24.119118673420694,4172.726894667371,1.0
483,24.16424225340863,4214.813110401431,1.0
484,24.207214569109322,4255.455462107567,1.0
485,24.248327573843632,4284.195860430136,1.0
486,24.287301721110406,4322.801072232826,1.0
487,24.315361247202283,4369.785326099589,1.0
488,24.413120292828555,4452.963772706893,1.0
489,24.463743413542893,4515.860629703482,1.0
490,24.490393357613396,4517.101458878564,1.0
491,24.54378105542761,4587.465471580827,0.9996583930444145
492,24.608620388232797,4652.191980927345,0.9599707064639318
493,24.65879033573182,4713.2679224628155,0.9393568734327654
494,24.695940884798336,4737.436316234122,0.9248150284364478
495,24.746987432625403,4791.809759731564,0.8948695260894622
496,24.81258804230719,4856.016097668294,0.8638446209280376
497,24.83605792127119,4881.598353762727,0.845311776289764
498,24.90166011820241,4918.884114566679,0.8055644920399242
499,24.94502693600352,4961.9633340487635,0.7617943670715206
500,24.989658558043956,4990.281053537117,0.7063810641665172
501,25.05001965671541,5027.719276543629,0.6414254836329022
502,25.083171261083816,5054.758428875426,0.5537678472242586
503,25.163753468601602,5096.913052929903,0.47514145406855185
504,25.197243367517025,5115.67629740887,0.41734741611989074
505,25.252769495889133,5135.804415151574,0.3664062161689299
