time: 0; power: 0.0; position: 0
time: 28.469467194; power: 0.3333333432674408; position: 255
time: 28.472679902; power: 0.3333333432674408; position: 257
time: 28.476085403; power: 0.3333333432674408; position: 260
time: 28.479297236; power: 0.3333333432674408; position: 262
time: 28.482262612; power: 0.3333333432674408; position: 264
time: 28.485388404; power: 0.3333333432674408; position: 266
time: 28.488347946; power: 0.3333333432674408; position: 268
time: 28.491463529; power: 0.3333333432674408; position: 270
time: 28.495716613; power: 0.3333333432674408; position: 273
time: 28.498911822; power: 0.3333333432674408; position: 275
time: 28.50216478; power: 0.3333333432674408; position: 278
time: 28.505511072; power: 0.2549019753932953; position: 280
time: 28.509083406; power: 0.0; position: 296
time: 28.532848408; power: 0.0; position: 304
time: 28.546093868; power: 0.0; position: 306
time: 28.549201868; power: 0.0; position: 307
time: 28.552246285; power: 0.0; position: 308
time: 28.555347577; power: 0.0; position: 310
time: 28.558957536; power: 0.0; position: 311
time: 28.562208161; power: 0.0; position: 312
time: 28.565144078; power: 0.0; position: 314
time: 28.56819987; power: 0.0; position: 314
time: 28.571516412; power: 0.0; position: 315
time: 28.574990163; power: 0.0; position: 316
time: 28.578170788; power: 0.0; position: 316
time: 28.581127122; power: 0.0; position: 316
time: 28.585550539; power: 0.0; position: 317
time: 28.588523206; power: 0.0; position: 317
time: 28.591391456; power: 0.0; position: 318
time: 28.595433081; power: 0.0; position: 318
time: 28.598338957; power: 0.0; position: 318
time: 28.601350707; power: 0.0; position: 318
time: 28.603900457; power: 0.0; position: 318
time: 28.606661958; power: 0.0; position: 318
time: 28.609380583; power: 0.0; position: 318
time: 28.612032125; power: 0.0; position: 318
time: 28.614689792; power: 0.0; position: 318
time: 28.617482792; power: 0.0; position: 318
time: 28.620355417; power: 0.0; position: 318
time: 28.622906334; power: 0.0; position: 318
time: 28.625788584; power: 0.0; position: 318
time: 28.628434293; power: 0.0; position: 318
time: 28.631024877; power: 0.0; position: 318
time: 28.634317502; power: 0.0; position: 318
time: 28.637210252; power: 0.0; position: 318
time: 28.639839627; power: 0.0; position: 318
time: 28.642696794; power: 0.0; position: 318
time: 28.645322961; power: 0.0; position: 318
time: 28.648520212; power: 0.0; position: 318
time: 28.651092712; power: 0.0; position: 318
time: 28.653765837; power: 0.0; position: 318
time: 28.656439546; power: 0.0; position: 318
time: 28.659320629; power: 0.0; position: 318
time: 28.661983546; power: 0.0; position: 318
time: 28.664654047; power: 0.0; position: 318
time: 28.667446755; power: 0.0; position: 318
time: 28.670298089; power: 0.0; position: 318
time: 28.673049089; power: 0.0; position: 318
time: 28.675909464; power: 0.0; position: 318
time: 28.678545256; power: 0.0; position: 318
time: 28.681368007; power: 0.0; position: 318
time: 28.684336007; power: 0.0; position: 318
time: 28.687024882; power: 0.0; position: 318
time: 28.689670591; power: 0.0; position: 318
time: 28.692417216; power: 0.0; position: 318
time: 28.695095008; power: 0.0; position: 318
time: 28.697751508; power: 0.0; position: 318
time: 28.701513717; power: 0.0; position: 318
time: 28.704529551; power: 0.0; position: 318
time: 28.707374759; power: 0.0; position: 318
time: 28.710405468; power: 0.0; position: 318
time: 28.713057302; power: 0.0; position: 318
time: 28.715741802; power: 0.0; position: 318
time: 28.71857126; power: 0.0; position: 318
time: 28.721198594; power: -0.095238097012043; position: 318
time: 28.724044969; power: -0.13650794327259064; position: 318
time: 28.735841721; power: -0.3333333432674408; position: 317
time: 28.746991555; power: -0.3333333432674408; position: 316
time: 28.761550973; power: -0.3333333432674408; position: 315
time: 28.764697765; power: -0.3333333432674408; position: 313
time: 28.770437182; power: -0.3333333432674408; position: 309
time: 28.778475808; power: -0.3333333432674408; position: 308
time: 28.781598975; power: -0.3333333432674408; position: 307
time: 28.784442142; power: -0.3333333432674408; position: 306
time: 28.787777642; power: -0.3333333432674408; position: 304
time: 28.790976934; power: -0.3333333432674408; position: 303
time: 28.794302226; power: -0.3333333432674408; position: 301
time: 28.797357727; power: -0.3333333432674408; position: 300
time: 28.801279477; power: -0.3333333432674408; position: 298
time: 28.804286852; power: -0.3333333432674408; position: 296
time: 28.807394269; power: -0.3333333432674408; position: 294
time: 28.810699145; power: -0.3333333432674408; position: 293
time: 28.813889687; power: -0.3333333432674408; position: 291
time: 28.816877812; power: -0.3333333432674408; position: 289
time: 28.821046021; power: -0.3333333432674408; position: 286
time: 28.824506938; power: -0.3333333432674408; position: 284
time: 28.830951897; power: -0.11322751641273499; position: 280
time: 28.834948605; power: 0.0; position: 271
time: 28.846936398; power: 0.0; position: 264
time: 28.858551149; power: 0.0; position: 262
time: 28.861284358; power: 0.0; position: 261
time: 28.863838483; power: 0.0; position: 261
time: 28.866826317; power: 0.0; position: 260
time: 28.869464734; power: 0.0; position: 259
time: 28.871976567; power: 0.0; position: 259
time: 28.874969359; power: 0.0; position: 257
time: 28.879674235; power: 0.0; position: 257
time: 28.882542777; power: 0.0; position: 256
time: 28.888139277; power: 0.0; position: 256
time: 28.891090653; power: 0.0; position: 256
time: 28.894321445; power: 0.0; position: 256
time: 28.896980862; power: 0.0; position: 256
time: 28.900269404; power: 0.0; position: 256
time: 28.902959446; power: 0.0; position: 256
time: 28.905808738; power: 0.0; position: 256
time: 28.908760696; power: 0.0; position: 256
time: 28.911464738; power: 0.0; position: 256
time: 28.914322489; power: 0.0; position: 256
time: 28.91765478; power: 0.0; position: 256
time: 28.920420656; power: 0.0; position: 256
time: 28.923018823; power: 0.0; position: 256
time: 28.925936948; power: 0.0; position: 256
time: 28.92862699; power: 0.0; position: 256
time: 28.931279407; power: 0.0; position: 256
time: 28.934326157; power: 0.0; position: 256
time: 28.937059366; power: 0.0; position: 256
time: 28.939767199; power: 0.0; position: 256
time: 28.942594033; power: 0.0; position: 256
time: 28.945951117; power: 0.0; position: 256
time: 28.952811409; power: 0.0; position: 256
time: 28.955488909; power: 0.0; position: 256
time: 28.958058493; power: 0.0; position: 256
time: 28.960864035; power: 0.0; position: 256
time: 28.96355116; power: 0.0; position: 256
time: 28.966157494; power: 0.0; position: 256
time: 28.968848994; power: 0.0; position: 256
time: 28.971522119; power: 0.0; position: 256
time: 28.974175994; power: 0.0; position: 256
time: 28.97703812; power: 0.0; position: 256
time: 28.980013703; power: 0.0; position: 256
time: 28.982726787; power: 0.0; position: 256
time: 28.985590079; power: 0.0; position: 256
time: 28.988316287; power: 0.0; position: 256
time: 28.991062621; power: 0.0; position: 256
time: 28.99370308; power: 0.0; position: 256
time: 28.996442413; power: -0.03703703358769417; position: 256
time: 28.999234247; power: -0.1428571492433548; position: 256
time: 29.010343248; power: -0.3045751750469208; position: 256
time: 29.023891749; power: -0.3333333432674408; position: 254
time: 29.042898793; power: -0.3333333432674408; position: 250
time: 29.056335003; power: -0.3333333432674408; position: 249
time: 29.059218711; power: -0.3333333432674408; position: 248
time: 29.062841795; power: -0.3333333432674408; position: 246
time: 29.066070837; power: -0.3333333432674408; position: 245
time: 29.069458837; power: -0.3333333432674408; position: 243
time: 29.072180963; power: -0.3333333432674408; position: 242
time: 29.075184546; power: -0.3333333432674408; position: 241
time: 29.079051755; power: -0.3333333432674408; position: 239
time: 29.084480256; power: -0.3333333432674408; position: 236
time: 29.087383798; power: -0.3032679855823517; position: 234
time: 29.090271006; power: -0.265359491109848; position: 227
time: 29.103931799; power: 0.0; position: 220
time: 29.115860675; power: 0.0; position: 213
time: 29.128002177; power: 0.0; position: 212
time: 29.13086401; power: 0.0; position: 211
time: 29.13368851; power: 0.0; position: 210
time: 29.136398094; power: 0.0; position: 210
time: 29.139261678; power: 0.0; position: 209
time: 29.142125845; power: 0.0; position: 208
time: 29.144874803; power: 0.12275132536888123; position: 208
time: 29.147520804; power: 0.21830065548419952; position: 207
time: 29.159298305; power: 0.3333333432674408; position: 208
time: 29.170809514; power: 0.3333333432674408; position: 210
time: 29.182792932; power: 0.3333333432674408; position: 210
time: 29.185455266; power: 0.3333333432674408; position: 211
time: 29.188305433; power: 0.3333333432674408; position: 212
time: 29.190958725; power: 0.3333333432674408; position: 213
time: 29.193622517; power: 0.3333333432674408; position: 214
time: 29.196334142; power: 0.3333333432674408; position: 215
time: 29.199085142; power: 0.3333333432674408; position: 217
time: 29.203117726; power: 0.3333333432674408; position: 218
time: 29.205886809; power: 0.3333333432674408; position: 219
time: 29.208916351; power: 0.3333333432674408; position: 220
time: 29.211547477; power: 0.3333333432674408; position: 222
time: 29.214562435; power: 0.3333333432674408; position: 223
time: 29.217634852; power: 0.3333333432674408; position: 224
time: 29.220288728; power: 0.3333333432674408; position: 226
time: 29.223158728; power: 0.3333333432674408; position: 227
time: 29.225807936; power: 0.3333333432674408; position: 229
time: 29.228436145; power: 0.3333333432674408; position: 230
time: 29.231341437; power: 0.3333333432674408; position: 232
time: 29.234422312; power: 0.3333333432674408; position: 234
time: 29.237138312; power: 0.3333333432674408; position: 235
time: 29.240213938; power: 0.3333333432674408; position: 237
time: 29.24325398; power: 0.3333333432674408; position: 239
time: 29.247096397; power: 0.3333333432674408; position: 242
time: 29.250318731; power: 0.3333333432674408; position: 245
time: 29.255926606; power: 0.3333333432674408; position: 247
time: 29.25940794; power: 0.3333333432674408; position: 250
time: 29.262846398; power: 0.3333333432674408; position: 252
time: 29.265975982; power: 0.3333333432674408; position: 254
time: 29.268939899; power: 0.3333333432674408; position: 258
time: 29.2756529; power: 0.3333333432674408; position: 264
time: 29.284236942; power: 0.3333333432674408; position: 266
time: 29.287421068; power: 0.3333333432674408; position: 268
time: 29.290631735; power: 0.3333333432674408; position: 271
time: 29.293825777; power: 0.3333333432674408; position: 273
time: 29.297174402; power: 0.3333333432674408; position: 275
time: 29.300473152; power: 0.3333333432674408; position: 278
time: 29.303633944; power: 0.2862745225429535; position: 280
time: 29.306509486; power: 0.1908496767282486; position: 289
time: 29.325436613; power: 0.0; position: 302
time: 29.338512031; power: 0.0; position: 308
time: 29.350759699; power: 0.0; position: 310
time: 29.357188325; power: 0.0; position: 312
time: 29.360018075; power: 0.0; position: 313
time: 29.362907909; power: 0.0; position: 314
time: 29.365990534; power: 0.0; position: 315
time: 29.368787034; power: 0.0; position: 316
time: 29.371684451; power: 0.0; position: 317
time: 29.374893368; power: 0.0; position: 317
time: 29.37744166; power: 0.0; position: 318
time: 29.38028716; power: 0.0; position: 318
time: 29.382890869; power: 0.0; position: 318
time: 29.385491661; power: 0.0; position: 318
time: 29.388138244; power: 0.0; position: 319
time: 29.390852495; power: 0.0; position: 319
time: 29.393513078; power: 0.0; position: 319
time: 29.396130787; power: 0.0; position: 320
time: 29.398685496; power: 0.0; position: 320
time: 29.401226204; power: 0.0; position: 320
time: 29.403675038; power: 0.0; position: 320
time: 29.406182204; power: 0.0; position: 320
time: 29.40894283; power: 0.0; position: 320
time: 29.411508913; power: 0.0; position: 320
time: 29.413952497; power: 0.0; position: 320
time: 29.416450622; power: 0.0; position: 320
time: 29.419084956; power: -0.007407406810671091; position: 320
time: 29.421582789; power: -0.017989417538046837; position: 320
time: 29.432633457; power: -0.029629627242684364; position: 320
time: 29.443586125; power: -0.04021163657307625; position: 320
time: 29.454803918; power: -0.04126983880996704; position: 320
time: 29.465840294; power: -0.04126983880996704; position: 320
time: 29.476771378; power: -0.04126983880996704; position: 320
time: 29.479513629; power: -0.04021163657307625; position: 320
time: 29.481966837; power: -0.0317460298538208; position: 319
time: 29.492882463; power: -0.026455024257302284; position: 319
time: 29.503640006; power: -0.00634920597076416; position: 319
time: 29.51463059; power: 0.10793650895357132; position: 319
time: 29.527892092; power: 0.3333333432674408; position: 319
time: 29.54476151; power: 0.3333333432674408; position: 319
time: 29.555776886; power: 0.3333333432674408; position: 320
time: 29.55890997; power: 0.3333333432674408; position: 321
time: 29.561689262; power: 0.3333333432674408; position: 321
time: 29.564424804; power: 0.3333333432674408; position: 322
time: 29.567349054; power: 0.3333333432674408; position: 322
time: 29.570272138; power: 0.3333333432674408; position: 323
time: 29.573003888; power: 0.3333333432674408; position: 324
time: 29.577154013; power: 0.3333333432674408; position: 325
time: 29.580437889; power: 0.3333333432674408; position: 326
time: 29.583821222; power: 0.3333333432674408; position: 327
time: 29.587067473; power: 0.3333333432674408; position: 328
time: 29.589819056; power: 0.3333333432674408; position: 329
time: 29.59281564; power: 0.3333333432674408; position: 330
time: 29.595803474; power: 0.3333333432674408; position: 331
time: 29.598498766; power: 0.3333333432674408; position: 332
time: 29.600964808; power: 0.3333333432674408; position: 333
time: 29.603375433; power: 0.3333333432674408; position: 334
time: 29.605912933; power: 0.3333333432674408; position: 335
time: 29.60872985; power: 0.3333333432674408; position: 336
time: 29.611160892; power: 0.3333333432674408; position: 338
time: 29.6136981; power: 0.3333333432674408; position: 339
time: 29.616310559; power: 0.3333333432674408; position: 340
time: 29.618792059; power: 0.3333333432674408; position: 341
time: 29.621162143; power: 0.3333333432674408; position: 342
time: 29.623704018; power: 0.3333333432674408; position: 343
time: 29.626254643; power: 0.3333333432674408; position: 344
time: 29.628660018; power: 0.3333333432674408; position: 346
time: 29.631062185; power: 0.3333333432674408; position: 347
time: 29.633742311; power: 0.3333333432674408; position: 348
time: 29.636351561; power: 0.3333333432674408; position: 349
time: 29.638968978; power: 0.3333333432674408; position: 351
time: 29.641852395; power: 0.3333333432674408; position: 352
time: 29.64443452; power: 0.3333333432674408; position: 353
time: 29.647063312; power: 0.3333333432674408; position: 355
time: 29.649814312; power: 0.3333333432674408; position: 356
time: 29.652483646; power: 0.3333333432674408; position: 357
time: 29.655244855; power: 0.3333333432674408; position: 359
time: 29.657859063; power: 0.3333333432674408; position: 360
time: 29.66054998; power: 0.3333333432674408; position: 362
time: 29.663351439; power: 0.3333333432674408; position: 363
time: 29.666071814; power: 0.3333333432674408; position: 364
time: 29.669027273; power: 0.3333333432674408; position: 366
time: 29.671626315; power: 0.3333333432674408; position: 367
time: 29.674446732; power: 0.3333333432674408; position: 369
time: 29.67737419; power: 0.3333333432674408; position: 370
time: 29.680259357; power: 0.3333333432674408; position: 372
time: 29.682917316; power: 0.3333333432674408; position: 373
time: 29.685861108; power: 0.3333333432674408; position: 375
time: 29.688522566; power: 0.3333333432674408; position: 376
time: 29.691293108; power: 0.3333333432674408; position: 378
time: 29.694088733; power: 0.3333333432674408; position: 379
time: 29.69677615; power: 0.3333333432674408; position: 380
time: 29.699523942; power: 0.3333333432674408; position: 382
time: 29.702268234; power: 0.3333333432674408; position: 383
time: 29.704874568; power: 0.3333333432674408; position: 385
time: 29.707593485; power: 0.3333333432674408; position: 386
time: 29.710454735; power: 0.3333333432674408; position: 388
time: 29.713322694; power: 0.3333333432674408; position: 390
time: 29.716006027; power: 0.3333333432674408; position: 391
time: 29.718735153; power: 0.3333333432674408; position: 392
time: 29.72151707; power: 0.3333333432674408; position: 394
time: 29.724077028; power: 0.3333333432674408; position: 395
time: 29.726901528; power: 0.3333333432674408; position: 397
time: 29.729775612; power: 0.2993464171886444; position: 398
time: 29.732582029; power: 0.2359788417816162; position: 405
time: 29.744055613; power: -0.09305945038795471; position: 410
time: 29.755167531; power: -0.2855897843837738; position: 417
time: 29.768604907; power: -0.3333333432674408; position: 420
time: 29.780301034; power: -0.3333333432674408; position: 420
time: 29.798397202; power: -0.3333333432674408; position: 419
time: 29.801735328; power: -0.3333333432674408; position: 418
time: 29.804802494; power: -0.3333333432674408; position: 418
time: 29.807706037; power: -0.3333333432674408; position: 417
time: 29.810929537; power: -0.3333333432674408; position: 416
time: 29.814278746; power: -0.3333333432674408; position: 414
time: 29.817630871; power: -0.3333333432674408; position: 413
time: 29.820864871; power: -0.3333333432674408; position: 412
time: 29.823848621; power: -0.3333333432674408; position: 410
time: 29.826936205; power: -0.3333333432674408; position: 409
time: 29.830361831; power: -0.3333333432674408; position: 407
time: 29.834304873; power: -0.3333333432674408; position: 405
time: 29.837439706; power: -0.3333333432674408; position: 403
time: 29.840811081; power: -0.3333333432674408; position: 402
time: 29.844090582; power: -0.3333333432674408; position: 400
time: 29.847603707; power: -0.3333333432674408; position: 398
time: 29.851128791; power: -0.3333333432674408; position: 396
time: 29.854402458; power: -0.3333333432674408; position: 394
time: 29.857616625; power: -0.3333333432674408; position: 392
time: 29.861898875; power: -0.3333333432674408; position: 389
time: 29.865007751; power: -0.3333333432674408; position: 387
time: 29.867961459; power: -0.3333333432674408; position: 385
time: 29.871671459; power: -0.3333333432674408; position: 382
time: 29.87491246; power: -0.3333333432674408; position: 380
time: 29.877911085; power: -0.3333333432674408; position: 378
time: 29.880593544; power: -0.3333333432674408; position: 376
time: 29.883756961; power: -0.3333333432674408; position: 374
time: 29.886402669; power: -0.3333333432674408; position: 372
time: 29.889254295; power: -0.3333333432674408; position: 370
time: 29.892333128; power: -0.3333333432674408; position: 368
time: 29.89503192; power: -0.3333333432674408; position: 366
time: 29.897693379; power: -0.3333333432674408; position: 364
time: 29.900627546; power: -0.3333333432674408; position: 361
time: 29.903329838; power: -0.3333333432674408; position: 359
time: 29.906050213; power: -0.3333333432674408; position: 357
time: 29.909132547; power: -0.3333333432674408; position: 355
time: 29.91187188; power: -0.3333333432674408; position: 352
time: 29.914524297; power: -0.3333333432674408; position: 350
time: 29.917376506; power: -0.3333333432674408; position: 348
time: 29.920228131; power: -0.3333333432674408; position: 346
time: 29.922964256; power: -0.3333333432674408; position: 343
time: 29.925892882; power: -0.3333333432674408; position: 341
time: 29.92858409; power: -0.3333333432674408; position: 338
time: 29.931228341; power: -0.3333333432674408; position: 336
time: 29.934042633; power: -0.3333333432674408; position: 334
time: 29.936887258; power: -0.3333333432674408; position: 331
time: 29.939780008; power: -0.3333333432674408; position: 328
time: 29.942959758; power: -0.3333333432674408; position: 326
time: 29.946189675; power: -0.3333333432674408; position: 323
time: 29.949529259; power: -0.3333333432674408; position: 320
time: 29.952744593; power: -0.3333333432674408; position: 317
time: 29.955944176; power: -0.3333333432674408; position: 314
time: 29.959660885; power: -0.3333333432674408; position: 310
time: 29.962679927; power: -0.3333333432674408; position: 307
time: 29.965663969; power: -0.3333333432674408; position: 304
time: 29.968673969; power: -0.3333333432674408; position: 302
time: 29.971702636; power: -0.3333333432674408; position: 299
time: 29.974838053; power: -0.3333333432674408; position: 296
time: 29.977979595; power: -0.3333333432674408; position: 293
time: 29.981091387; power: -0.3333333432674408; position: 290
time: 29.984281638; power: -0.3333333432674408; position: 287
time: 29.987455846; power: -0.3333333432674408; position: 283
time: 29.990607305; power: -0.3333333432674408; position: 280
time: 29.993671264; power: -0.3333333432674408; position: 277
time: 29.996920139; power: -0.3333333432674408; position: 274
time: 30.000005098; power: -0.3333333432674408; position: 270
time: 30.003256889; power: -0.3333333432674408; position: 267
time: 30.006282348; power: -0.3333333432674408; position: 264
time: 30.009672973; power: -0.3333333432674408; position: 261
time: 30.012810432; power: -0.3333333432674408; position: 257
time: 30.015957808; power: -0.3333333432674408; position: 254
time: 30.019028766; power: -0.3333333432674408; position: 251
time: 30.022211433; power: -0.3333333432674408; position: 248
time: 30.026140183; power: -0.3333333432674408; position: 244
time: 30.029238851; power: -0.3333333432674408; position: 240
time: 30.032278309; power: -0.3333333432674408; position: 237
time: 30.035398268; power: -0.3333333432674408; position: 234
time: 30.03841556; power: -0.3333333432674408; position: 231
time: 30.041630893; power: -0.3333333432674408; position: 227
time: 30.044583144; power: -0.3333333432674408; position: 224
time: 30.047541519; power: -0.3333333432674408; position: 221
time: 30.050873519; power: -0.3333333432674408; position: 217
time: 30.053908603; power: -0.27843138575553894; position: 214
time: 30.057262187; power: 0.1882352977991104; position: 186
time: 30.083136231; power: 0.3333333432674408; position: 172
time: 30.096995941; power: 0.3333333432674408; position: 168
time: 30.108732025; power: 0.3333333432674408; position: 168
time: 30.111489442; power: 0.3333333432674408; position: 168
time: 30.114187359; power: 0.3333333432674408; position: 167
time: 30.117175484; power: 0.3333333432674408; position: 168
time: 30.119773068; power: 0.3333333432674408; position: 168
time: 30.122682735; power: 0.3333333432674408; position: 168
time: 30.125674943; power: 0.3333333432674408; position: 169
time: 30.12865636; power: 0.3333333432674408; position: 170
time: 30.131231194; power: 0.3333333432674408; position: 171
time: 30.134193944; power: 0.3333333432674408; position: 172
time: 30.136874653; power: 0.3333333432674408; position: 173
time: 30.13965832; power: 0.3333333432674408; position: 174
time: 30.142558945; power: 0.3333333432674408; position: 175
time: 30.145285154; power: 0.3333333432674408; position: 176
time: 30.148046946; power: 0.3333333432674408; position: 178
time: 30.150756529; power: 0.3333333432674408; position: 179
time: 30.153648988; power: 0.3333333432674408; position: 180
time: 30.15636178; power: 0.3333333432674408; position: 182
time: 30.159291864; power: 0.3333333432674408; position: 183
time: 30.162015447; power: 0.3333333432674408; position: 184
time: 30.164802614; power: 0.3333333432674408; position: 186
time: 30.167697698; power: 0.3333333432674408; position: 188
time: 30.170479323; power: 0.3333333432674408; position: 189
time: 30.173461323; power: 0.3333333432674408; position: 191
time: 30.176350282; power: 0.3333333432674408; position: 194
time: 30.181026282; power: 0.3333333432674408; position: 195
time: 30.184117658; power: 0.3333333432674408; position: 197
time: 30.186863116; power: 0.3333333432674408; position: 198
time: 30.189543825; power: 0.3333333432674408; position: 200
time: 30.192695575; power: 0.3333333432674408; position: 202
time: 30.195417117; power: 0.3333333432674408; position: 204
time: 30.198161117; power: 0.3333333432674408; position: 206
time: 30.200916784; power: 0.3333333432674408; position: 208
time: 30.205227035; power: 0.3333333432674408; position: 210
time: 30.207855243; power: 0.3333333432674408; position: 212
time: 30.210724952; power: 0.3333333432674408; position: 214
time: 30.213369494; power: 0.3333333432674408; position: 216
time: 30.216413328; power: 0.3333333432674408; position: 218
time: 30.219284786; power: 0.3333333432674408; position: 220
time: 30.222128828; power: 0.3333333432674408; position: 221
time: 30.224745078; power: 0.3333333432674408; position: 223
time: 30.227599329; power: 0.3333333432674408; position: 225
time: 30.230251454; power: 0.3333333432674408; position: 227
time: 30.233148871; power: 0.3333333432674408; position: 229
time: 30.235847371; power: 0.3333333432674408; position: 230
time: 30.238460413; power: 0.3333333432674408; position: 232
time: 30.241215497; power: 0.3333333432674408; position: 234
time: 30.243964164; power: 0.3333333432674408; position: 236
time: 30.246601997; power: 0.3333333432674408; position: 238
time: 30.249405206; power: 0.3333333432674408; position: 240
time: 30.252127914; power: 0.3333333432674408; position: 242
time: 30.254901956; power: 0.3333333432674408; position: 244
time: 30.257581207; power: 0.3333333432674408; position: 248
time: 30.262748374; power: 0.32287582755088806; position: 250
time: 30.265324374; power: 0.2888889014720917; position: 258
time: 30.277036834; power: 0.18431372940540314; position: 266
time: 30.288748126; power: 0.01269841194152832; position: 278
time: 30.30666842; power: 0.0; position: 285
time: 30.318414421; power: 0.0; position: 291
time: 30.330370422; power: 0.0; position: 292
time: 30.333080589; power: 0.0; position: 293
time: 30.335918798; power: 0.0; position: 294
time: 30.338606215; power: 0.0; position: 295
time: 30.341914882; power: 0.0; position: 296
time: 30.344564674; power: 0.0; position: 296
time: 30.347327049; power: 0.0; position: 297
time: 30.350551716; power: 0.0; position: 298
time: 30.353873508; power: 0.0; position: 298
time: 30.356968967; power: 0.0; position: 298
time: 30.359716175; power: 0.0; position: 299
time: 30.362468634; power: 0.0; position: 299
time: 30.365074968; power: 0.0; position: 299
time: 30.367704635; power: 0.0; position: 300
time: 30.370443093; power: -0.10793650895357132; position: 300
time: 30.37368526; power: -0.19869281351566315; position: 300
time: 30.385435345; power: -0.3333333432674408; position: 300
time: 30.397109596; power: -0.3333333432674408; position: 298
time: 30.408961472; power: -0.3333333432674408; position: 297
time: 30.41162643; power: -0.3333333432674408; position: 296
time: 30.414383847; power: -0.3333333432674408; position: 295
time: 30.417191431; power: -0.3333333432674408; position: 294
time: 30.420431265; power: -0.3333333432674408; position: 293
time: 30.423620932; power: -0.3333333432674408; position: 292
time: 30.42680039; power: -0.3333333432674408; position: 290
time: 30.430037307; power: -0.3333333432674408; position: 289
time: 30.433099516; power: -0.3333333432674408; position: 287
time: 30.436165516; power: -0.3333333432674408; position: 286
time: 30.439581517; power: -0.3333333432674408; position: 284
time: 30.442712559; power: -0.3333333432674408; position: 283
time: 30.445801601; power: -0.3333333432674408; position: 281
time: 30.448807809; power: -0.3333333432674408; position: 279
time: 30.451823935; power: -0.3333333432674408; position: 278
time: 30.454942143; power: -0.3333333432674408; position: 276
time: 30.458055393; power: -0.3333333432674408; position: 274
time: 30.462285727; power: -0.3333333432674408; position: 272
time: 30.465375936; power: -0.3333333432674408; position: 270
time: 30.470355853; power: -0.3333333432674408; position: 267
time: 30.473254437; power: -0.3333333432674408; position: 265
time: 30.476660812; power: -0.3333333432674408; position: 262
time: 30.480122312; power: -0.3333333432674408; position: 260
time: 30.483171396; power: -0.3333333432674408; position: 258
time: 30.486317021; power: -0.3333333432674408; position: 256
time: 30.48943523; power: -0.3333333432674408; position: 254
time: 30.492867272; power: -0.3333333432674408; position: 252
time: 30.496104481; power: -0.3333333432674408; position: 249
time: 30.499302898; power: -0.3333333432674408; position: 247
time: 30.502706356; power: -0.3333333432674408; position: 244
time: 30.506129065; power: -0.3333333432674408; position: 242
time: 30.509466024; power: -0.3333333432674408; position: 240
time: 30.512659191; power: -0.3333333432674408; position: 237
time: 30.515831649; power: -0.3333333432674408; position: 235
time: 30.518956566; power: -0.3333333432674408; position: 232
time: 30.522295275; power: -0.3333333432674408; position: 230
time: 30.526126025; power: -0.3333333432674408; position: 227
time: 30.529614067; power: -0.2522875964641571; position: 224
time: 30.532723234; power: -0.10370370745658875; position: 214
time: 30.545825194; power: 0.06666666269302368; position: 204
time: 30.55845757; power: 0.3333333432674408; position: 186
time: 30.586400698; power: 0.3333333432674408; position: 185
time: 30.598646033; power: 0.3333333432674408; position: 185
time: 30.602207283; power: 0.3333333432674408; position: 185
time: 30.604876908; power: 0.3333333432674408; position: 186
time: 30.60757395; power: 0.3333333432674408; position: 186
time: 30.610535826; power: 0.3333333432674408; position: 186
time: 30.613377243; power: 0.3333333432674408; position: 187
time: 30.616129409; power: 0.3333333432674408; position: 188
time: 30.618778618; power: 0.3333333432674408; position: 189
time: 30.621533993; power: 0.3333333432674408; position: 190
time: 30.624213827; power: 0.3333333432674408; position: 191
time: 30.626896286; power: 0.3333333432674408; position: 192
time: 30.629802744; power: 0.3333333432674408; position: 193
time: 30.633684244; power: 0.3333333432674408; position: 195
time: 30.636387411; power: 0.3333333432674408; position: 196
time: 30.639229995; power: 0.3333333432674408; position: 198
time: 30.642312329; power: 0.3333333432674408; position: 199
time: 30.645002662; power: 0.3333333432674408; position: 200
time: 30.647826871; power: 0.3333333432674408; position: 202
time: 30.65068258; power: 0.3333333432674408; position: 203
time: 30.653491913; power: 0.3333333432674408; position: 205
time: 30.656277622; power: 0.3333333432674408; position: 207
time: 30.659410414; power: 0.3333333432674408; position: 208
time: 30.662249789; power: 0.3333333432674408; position: 210
time: 30.664951498; power: 0.3333333432674408; position: 212
time: 30.667709498; power: 0.3333333432674408; position: 213
time: 30.670549165; power: 0.3333333432674408; position: 215
time: 30.673337207; power: 0.3333333432674408; position: 217
time: 30.676406707; power: 0.3333333432674408; position: 219
time: 30.679402999; power: 0.3333333432674408; position: 220
time: 30.682144666; power: 0.3333333432674408; position: 222
time: 30.684875541; power: 0.3333333432674408; position: 224
time: 30.68757025; power: 0.3333333432674408; position: 226
time: 30.690396792; power: 0.3333333432674408; position: 227
time: 30.69321575; power: 0.3333333432674408; position: 229
time: 30.695993584; power: 0.3333333432674408; position: 231
time: 30.698674293; power: 0.3333333432674408; position: 233
time: 30.701337793; power: 0.3333333432674408; position: 234
time: 30.704044168; power: 0.3333333432674408; position: 236
time: 30.706766002; power: 0.3333333432674408; position: 238
time: 30.709494835; power: 0.3333333432674408; position: 240
time: 30.712198586; power: 0.3333333432674408; position: 242
time: 30.714922461; power: 0.3333333432674408; position: 244
time: 30.717572836; power: 0.3333333432674408; position: 246
